ID_Formulario,Nombre_Curso,Sexo,Curso de vida,Escolaridad,Perfil,Comuna_Unificada,ESE
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Bachiller,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Masculino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,COMUNA 17,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 5,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Postgrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Masculino,Vejez (60 años o más),Pregrado,Área de la salud,COMUNA 16,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 12,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,COMUNA 1,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 1,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,COMUNA 13,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Postgrado,Área de la salud,COMUNA 3,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 18,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 1,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 21,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Otro,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Masculino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 3,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Masculino,Vejez (60 años o más),Postgrado,Área de la salud,COMUNA 16,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Bachiller,Área de la salud,COMUNA 11,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Masculino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,C. DE EL HORMIGUERO,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 4,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 13,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Postgrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,COMUNA 12,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Masculino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 10,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,COMUNA 17,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Postgrado,Área de la salud,COMUNA 6,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Masculino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,COMUNA 10,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,COMUNA 9,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Masculino,Juventud (18 - 28 años),Pregrado,Otro,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,COMUNA 10,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Ninguna,Área de la salud,COMUNA 1,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,COMUNA 6,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Postgrado,Área de la salud,COMUNA 19,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,COMUNA 18,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Postgrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Masculino,Adolescencia (12 - 17 años),Pregrado,Otro,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 1,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,COMUNA 5,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Bachiller,Área de la salud,COMUNA 18,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Ninguna,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,COMUNA 10,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Masculino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Ninguna,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Masculino,Adolescencia (12 - 17 años),Bachiller,Área de la salud,COMUNA 21,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Masculino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adultez (29 - 59 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Bachiller,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Juventud (18 - 28 años),Pregrado,Área de la salud,,
12imN--sH0MBswxs3ix0yrHryrQIOsbLZPljvGifls58,"RPMS (A, J) - (AISPPMSCVJA_01_2026) (AISPPMSCVA_01_2026)",Femenino,Adolescencia (12 - 17 años),Pregrado,Área de la salud,COMUNA 1,
